trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
40,06:26:59,06:26:59,node/7056754516,9,,,,,0,,
40,06:30:59,06:30:59,node/7037142472,10,,,,,0,,
40,06:35:03,06:35:03,node/7037142477,11,,,,,0,,
40,06:38:51,06:38:51,node/7037183485,12,,,,,0,,
40,06:41:53,06:41:53,node/7037183498,13,,,,,0,,
40,06:47:39,06:47:39,node/7037183507,14,,,,,0,,
40,06:52:28,06:52:28,node/7055598734,15,,,,,0,,
40,06:57:24,06:57:24,node/7074330409,16,,,,,0,,
40,07:02:49,07:02:49,node/7037183562,17,,,,,0,,
40,07:06:53,07:06:53,node/7037183567,18,,,,,0,,
40,07:12:00,07:12:00,node/7022397421,19,,,,,1,,
41,06:00:00,06:00:00,node/7037183563,1,,,,,1,,
41,06:03:16,06:03:16,node/7056754514,2,,,,,0,,
41,06:05:24,06:05:24,node/7037183565,3,,,,,0,,
41,06:12:25,06:12:25,node/7037183523,4,,,,,0,,
41,06:16:05,06:16:05,node/7037183510,5,,,,,0,,
41,06:19:52,06:19:52,node/7037183504,6,,,,,0,,
41,06:24:05,06:24:05,node/7037183499,7,,,,,0,,
41,06:25:50,06:25:50,node/7074330407,8,,,,,0,,
41,06:29:21,06:29:21,node/7037142476,9,,,,,0,,
41,06:32:43,06:32:43,node/7037142471,10,,,,,0,,
41,06:35:43,06:35:43,node/7037142470,11,,,,,0,,
41,06:38:15,06:38:15,node/7037142438,12,,,,,0,,
41,06:42:17,06:42:17,node/7037142435,13,,,,,0,,
41,06:44:35,06:44:35,node/7037142430,14,,,,,0,,
41,06:47:18,06:47:18,node/7041071481,15,,,,,0,,
41,06:50:18,06:50:18,node/7062689850,16,,,,,0,,
41,06:52:58,06:52:58,node/7055598743,17,,,,,0,,
41,06:55:00,06:55:00,node/7041071579,18,,,,,1,,
42,06:00:00,06:00:00,node/11057053412,1,,,,,1,,
42,06:01:32,06:01:32,node/7105158908,2,,,,,0,,
42,06:02:39,06:02:39,node/7105158907,3,,,,,0,,
42,06:04:56,06:04:56,node/10823916391,4,,,,,0,,
42,06:07:07,06:07:07,node/7049921448,5,,,,,0,,
42,06:09:30,06:09:30,node/7049921447,6,,,,,0,,
42,06:13:52,06:13:52,node/7037183516,7,,,,,0,,
42,06:16:34,06:16:34,node/7105158906,8,,,,,0,,
42,06:18:50,06:18:50,node/7037183497,9,,,,,0,,
42,06:21:26,06:21:26,node/7098833729,10,,,,,0,,
42,06:23:19,06:23:19,node/7037183492,11,,,,,0,,
42,06:25:17,06:25:17,node/7098833728,12,,,,,0,,
42,06:30:00,06:30:00,node/7022361366,13,,,,,1,,
43,06:00:00,06:00:00,node/7049921445,1,,,,,1,,
43,06:12:38,06:12:38,node/7037142475,2,,,,,0,,
43,06:16:36,06:16:36,node/7037183494,3,,,,,0,,
43,06:21:13,06:21:13,node/7037183495,4,,,,,0,,
43,06:25:59,06:25:59,node/7037183496,5,,,,,0,,
43,06:34:13,06:34:13,node/7037183515,6,,,,,0,,
43,06:38:57,06:38:57,node/7037183518,7,,,,,0,,
43,06:43:55,06:43:55,node/7037183519,8,,,,,0,,
43,06:49:12,06:49:12,node/7070861714,9,,,,,0,,
43,06:54:50,06:54:50,node/7049921444,10,,,,,0,,
43,06:58:12,06:58:12,node/7037183552,11,,,,,0,,
43,07:01:18,07:01:18,node/7070861716,12,,,,,0,,
43,07:05:37,07:05:37,node/7037183559,13,,,,,0,,
43,07:08:14,07:08:14,node/7037183555,14,,,,,0,,
43,07:12:00,07:12:00,node/7022397418,15,,,,,1,,
44,06:00:00,06:00:00,node/7105268828,1,,,,,1,,
44,06:07:24,06:07:24,node/7105268826,2,,,,,0,,
44,06:12:27,06:12:27,node/7105268825,3,,,,,0,,
44,06:13:28,06:13:28,node/7105268824,4,,,,,0,,
44,06:21:05,06:21:05,node/7080611085,5,,,,,0,,
44,06:31:29,06:31:29,node/6967179322,6,,,,,0,,
44,06:37:02,06:37:02,node/6967179323,7,,,,,0,,
44,06:41:00,06:41:00,node/7080527284,8,,,,,0,,
44,06:49:54,06:49:54,node/7041071342,9,,,,,0,,
44,07:05:00,07:05:00,node/7080527282,10,,,,,1,,
45,06:00:00,06:00:00,node/7041071380,1,,,,,1,,
45,06:12:55,06:12:55,node/7041071344,2,,,,,0,,
45,06:23:39,06:23:39,node/7074294627,3,,,,,0,,
45,06:26:58,06:26:58,node/7075101459,4,,,,,0,,
45,06:35:31,06:35:31,node/7041052959,5,,,,,0,,
45,06:43:43,06:43:43,node/6967165728,6,,,,,0,,
45,06:52:46,06:52:46,node/7075101457,7,,,,,0,,
45,06:58:17,06:58:17,node/7105268830,8,,,,,0,,
45,07:01:15,07:01:15,node/7074561395,9,,,,,0,,
45,07:07:00,07:07:00,node/7049122264,10,,,,,1,,
46,06:00:00,06:00:00,node/7080440208,1,,,,,1,,
46,06:12:46,06:12:46,node/7041071372,2,,,,,0,,
46,06:19:59,06:19:59,node/7074707883,3,,,,,0,,
46,06:29:01,06:29:01,node/7041071471,4,,,,,0,,
46,06:47:28,06:47:28,node/4832025024,5,,,,,0,,
46,06:52:47,06:52:47,node/7041071629,6,,,,,0,,
46,07:02:19,07:02:19,node/7041071723,7,,,,,0,,
46,07:10:01,07:10:01,node/7105398619,8,,,,,0,,
46,07:23:00,07:23:00,node/11034031011,9,,,,,1,,
47,06:00:00,06:00:00,node/7076310931,1,,,,,1,,
47,06:13:17,06:13:17,node/7041071726,2,,,,,0,,
47,06:21:12,06:21:12,node/7105398618,3,,,,,0,,
47,06:36:28,06:36:28,node/7062689851,4,,,,,0,,
47,07:00:12,07:00:12,node/7105398617,5,,,,,0,,
47,07:04:44,07:04:44,node/7041071415,6,,,,,0,,
47,07:13:00,07:13:00,node/7074707878,7,,,,,1,,
48,06:00:00,06:00:00,node/7037142417,1,,,,,1,,
48,06:07:28,06:07:28,node/7105584912,2,,,,,0,,
48,06:13:24,06:13:24,node/7037142430,3,,,,,0,,
48,06:17:48,06:17:48,node/7041071481,4,,,,,0,,
48,06:22:40,06:22:40,node/7062689850,5,,,,,0,,
48,06:23:49,06:23:49,node/7105584911,6,,,,,0,,
48,06:28:27,06:28:27,node/7057002162,7,,,,,0,,
48,06:31:27,06:31:27,node/7041071579,8,,,,,0,,
48,06:33:00,06:33:00,node/7105584909,9,,,,,1,,
49,06:00:00,06:00:00,node/7055598739,1,,,,,1,,
49,06:03:24,06:03:24,node/7041071628,2,,,,,0,,
49,06:07:44,06:07:44,node/7105584908,3,,,,,0,,
49,06:09:19,06:09:19,node/7041071480,4,,,,,0,,
49,06:13:28,06:13:28,node/7104888674,5,,,,,0,,
49,06:17:23,06:17:23,node/7037142431,6,,,,,0,,
49,06:23:00,06:23:00,node/7037142436,7,,,,,0,,
49,06:30:00,06:30:00,node/7105584907,8,,,,,1,,
50,06:00:00,06:00:00,node/6307600909,1,,,,,1,,
50,06:05:53,06:05:53,node/7080893996,2,,,,,0,,
50,06:14:37,06:14:37,node/7080893995,3,,,,,0,,
50,06:20:56,06:20:56,node/7041071651,4,,,,,0,,
50,06:27:26,06:27:26,node/7080893994,5,,,,,0,,
50,06:30:44,06:30:44,node/7080893992,6,,,,,0,,
50,06:35:00,06:35:00,node/7080893993,7,,,,,1,,
51,06:00:00,06:00:00,node/7074324045,1,,,,,1,,
51,06:04:06,06:04:06,node/7076294509,2,,,,,0,,
51,06:06:57,06:06:57,node/7074267433,3,,,,,0,,
51,06:11:56,06:11:56,node/7074267434,4,,,,,0,,
51,06:17:34,06:17:34,node/7074267435,5,,,,,0,,
51,06:25:39,06:25:39,node/7074347184,6,,,,,0,,
51,06:31:00,06:31:00,node/7074299254,7,,,,,1,,
52,06:00:00,06:00:00,node/7078164256,1,,,,,1,,
52,06:07:26,06:07:26,node/5248250425,2,,,,,0,,
52,06:12:11,06:12:11,node/7107670564,3,,,,,0,,
52,06:16:50,06:16:50,node/7078164254,4,,,,,0,,
52,06:20:06,06:20:06,node/7041052928,5,,,,,0,,
52,06:27:13,06:27:13,node/7107670563,6,,,,,0,,
52,06:32:03,06:32:03,node/7049122266,7,,,,,0,,
52,06:40:00,06:40:00,node/7047495433,8,,,,,1,,
53,06:00:00,06:00:00,node/7107670562,1,,,,,1,,
53,06:06:08,06:06:08,node/7078164251,2,,,,,0,,
53,06:10:07,06:10:07,node/7074561392,3,,,,,0,,
53,06:15:53,06:15:53,node/6967234177,4,,,,,0,,
53,06:18:40,06:18:40,node/7074326525,5,,,,,0,,
53,06:21:56,06:21:56,node/7078164255,6,,,,,0,,
53,06:26:01,06:26:01,node/7047495429,7,,,,,0,,
53,06:32:00,06:32:00,node/7078164250,8,,,,,1,,
54,06:00:00,06:00:00,node/7107789220,1,,,,,1,,
54,06:06:34,06:06:34,node/7041052950,2,,,,,0,,
54,06:14:45,06:14:45,node/7041052945,3,,,,,0,,
54,06:20:46,06:20:46,node/7041052940,4,,,,,0,,
54,06:27:28,06:27:28,node/6967234177,5,,,,,0,,
54,06:31:54,06:31:54,node/7074326525,6,,,,,0,,
54,06:37:04,06:37:04,node/7078164255,7,,,,,0,,
54,06:43:34,06:43:34,node/7047495429,8,,,,,0,,
54,06:53:04,06:53:04,node/7078164250,9,,,,,0,,
54,06:55:27,06:55:27,node/7041071423,10,,,,,0,,
54,06:58:51,06:58:51,node/7041071414,11,,,,,0,,
54,07:02:14,07:02:14,node/7041071411,12,,,,,0,,
54,07:04:48,07:04:48,node/7041071407,13,,,,,0,,
54,07:07:57,07:07:57,node/6967281241,14,,,,,0,,
54,07:10:00,07:10:00,node/7041071592,15,,,,,1,,
55,06:00:00,06:00:00,node/7070861712,1,,,,,1,,
55,06:02:30,06:02:30,node/7107789219,2,,,,,0,,
55,06:05:51,06:05:51,node/7041071406,3,,,,,0,,
55,06:09:00,06:09:00,node/847244423,4,,,,,0,,
55,06:12:06,06:12:06,node/7041071415,5,,,,,0,,
55,06:15:30,06:15:30,node/7080611091,6,,,,,0,,
55,06:18:04,06:18:04,node/7078164256,7,,,,,0,,
55,06:27:56,06:27:56,node/5248250425,8,,,,,0,,
55,06:34:39,06:34:39,node/7074326526,9,,,,,0,,
55,06:40:25,06:40:25,node/7078164254,10,,,,,0,,
55,06:44:46,06:44:46,node/7041052928,11,,,,,0,,
55,06:56:57,06:56:57,node/7041052944,12,,,,,0,,
55,07:04:57,07:04:57,node/7041052949,13,,,,,0,,
55,07:12:00,07:12:00,node/7107789218,14,,,,,1,,
56,06:00:00,06:00:00,node/7041052945,1,,,,,1,,
56,06:07:23,06:07:23,node/7041052940,2,,,,,0,,
56,06:15:36,06:15:36,node/6967234177,3,,,,,0,,
56,06:21:02,06:21:02,node/7074326525,4,,,,,0,,
56,06:27:22,06:27:22,node/7078164255,5,,,,,0,,
56,06:35:21,06:35:21,node/7047495429,6,,,,,0,,
56,06:47:00,06:47:00,node/7078164250,7,,,,,1,,
57,06:00:00,06:00:00,node/6814022390,1,,,,,1,,
57,06:12:02,06:12:02,node/5248250425,2,,,,,0,,
57,06:19:50,06:19:50,node/7074326526,3,,,,,0,,
57,06:26:32,06:26:32,node/7078164254,4,,,,,0,,
57,06:32:10,06:32:10,node/7103202616,5,,,,,0,,
57,06:39:39,06:39:39,node/7041052939,6,,,,,0,,
57,06:47:00,06:47:00,node/7041052944,7,,,,,1,,
58,06:00:00,06:00:00,node/7074496218,1,,,,,1,,
58,06:28:49,06:28:49,node/7102193974,2,,,,,0,,
58,06:31:33,06:31:33,node/7102193973,3,,,,,0,,
58,06:34:46,06:34:46,node/7041071610,4,,,,,0,,
58,06:38:30,06:38:30,node/7041071608,5,,,,,0,,
58,06:42:31,06:42:31,node/7041071606,6,,,,,0,,
58,06:45:49,06:45:49,node/7102193972,7,,,,,0,,
58,06:50:00,06:50:00,node/7102193971,8,,,,,1,,
59,06:00:00,06:00:00,node/7102269985,1,,,,,1,,
59,06:05:55,06:05:55,node/7102193983,2,,,,,0,,
59,06:15:36,06:15:36,node/7041071612,3,,,,,0,,
59,06:19:17,06:19:17,node/7041071614,4,,,,,0,,
59,06:31:47,06:31:47,node/7041071616,5,,,,,0,,
59,06:38:55,06:38:55,node/7102193982,6,,,,,0,,
59,06:49:57,06:49:57,node/7102193981,7,,,,,0,,
59,07:00:00,07:00:00,node/7074496217,8,,,,,1,,
60,06:00:00,06:00:00,node/7084255334,1,,,,,1,,
60,06:08:18,06:08:18,node/7041071643,2,,,,,0,,
60,06:16:50,06:16:50,node/7041071579,3,,,,,0,,
60,06:23:13,06:23:13,node/7041071406,4,,,,,0,,
60,06:26:32,06:26:32,node/847244423,5,,,,,0,,
60,06:29:48,06:29:48,node/7041071415,6,,,,,0,,
60,06:32:33,06:32:33,node/7074707880,7,,,,,0,,
60,06:34:41,06:34:41,node/7041071380,8,,,,,0,,
60,06:37:50,06:37:50,node/7041071384,9,,,,,0,,
60,06:44:36,06:44:36,node/7041071350,10,,,,,0,,
60,06:49:00,06:49:00,node/7074294627,11,,,,,1,,
61,06:00:00,06:00:00,node/7108224469,1,,,,,1,,
61,06:06:10,06:06:10,node/7041071342,2,,,,,0,,
61,06:11:52,06:11:52,node/7041071385,3,,,,,0,,
61,06:17:52,06:17:52,node/7041071423,4,,,,,0,,
61,06:22:02,06:22:02,node/7041071414,5,,,,,0,,
61,06:26:10,06:26:10,node/7041071411,6,,,,,0,,
61,06:33:09,06:33:09,node/6967281241,7,,,,,0,,
61,06:36:19,06:36:19,node/7041071580,8,,,,,0,,
61,06:37:57,06:37:57,node/7041071639,9,,,,,0,,
61,06:43:06,06:43:06,node/7074275407,10,,,,,0,,
61,06:49:12,06:49:12,node/7074233342,11,,,,,0,,
61,06:55:00,06:55:00,node/7074233344,12,,,,,1,,
62,06:00:00,06:00:00,node/7074324045,1,,,,,1,,
62,06:09:40,06:09:40,node/7074267433,2,,,,,0,,
62,06:16:51,06:16:51,node/7074267434,3,,,,,0,,
62,06:24:57,06:24:57,node/7074267435,4,,,,,0,,
62,06:36:37,06:36:37,node/7074347184,5,,,,,0,,
62,06:44:20,06:44:20,node/7074299254,6,,,,,0,,
62,06:50:00,06:50:00,node/7074387585,7,,,,,1,,
63,06:00:00,06:00:00,node/11042897810,1,,,,,1,,
63,06:05:46,06:05:46,node/6307600909,2,,,,,0,,
63,06:13:12,06:13:12,node/7080893996,3,,,,,0,,
63,06:24:14,06:24:14,node/7080893995,4,,,,,0,,
63,06:32:13,06:32:13,node/7041071651,5,,,,,0,,
63,06:40:27,06:40:27,node/7080893994,6,,,,,0,,
63,06:44:36,06:44:36,node/7080893992,7,,,,,0,,
63,06:50:00,06:50:00,node/7080893993,8,,,,,1,,
64,06:00:00,06:00:00,node/7074324044,1,,,,,1,,
64,06:09:15,06:09:15,node/7077863018,2,,,,,0,,
64,06:19:25,06:19:25,node/7041071447,3,,,,,0,,
64,06:34:38,06:34:38,node/7078406239,4,,,,,0,,
64,06:42:20,06:42:20,node/7041052951,5,,,,,0,,
64,06:50:00,06:50:00,node/7074504388,6,,,,,1,,
65,06:00:00,06:00:00,node/11035502833,1,,,,,1,,
65,06:06:12,06:06:12,node/7078406227,2,,,,,0,,
65,06:12:04,06:12:04,node/7041071395,3,,,,,0,,
65,06:25:36,06:25:36,node/7041071400,4,,,,,0,,
65,06:34:29,06:34:29,node/7074541084,5,,,,,0,,
65,06:37:56,06:37:56,node/7041071390,6,,,,,0,,
65,06:42:15,06:42:15,node/7041071388,7,,,,,0,,
65,06:47:37,06:47:37,node/7074324043,8,,,,,0,,
65,06:50:00,06:50:00,node/7077863009,9,,,,,1,,
66,06:00:00,06:00:00,node/7022397417,1,,,,,1,,
66,06:04:55,06:04:55,node/7037183548,2,,,,,0,,
66,06:09:51,06:09:51,node/7037183547,3,,,,,0,,
66,06:14:08,06:14:08,node/7037183545,4,,,,,0,,
66,06:22:04,06:22:04,node/7037183535,5,,,,,0,,
66,06:26:44,06:26:44,node/7037183516,6,,,,,0,,
66,06:30:39,06:30:39,node/7105158906,7,,,,,0,,
66,06:34:52,06:34:52,node/7098833730,8,,,,,0,,
66,06:37:40,06:37:40,node/7098833729,9,,,,,0,,
66,06:40:15,06:40:15,node/7037183493,10,,,,,0,,
66,06:43:12,06:43:12,node/7098833728,11,,,,,0,,
66,06:50:00,06:50:00,node/7022361366,12,,,,,1,,
67,06:00:00,06:00:00,node/7049921445,1,,,,,1,,
67,06:06:38,06:06:38,node/7037142475,2,,,,,0,,
67,06:08:43,06:08:43,node/7037183494,3,,,,,0,,
67,06:11:09,06:11:09,node/7037183495,4,,,,,0,,
67,06:17:58,06:17:58,node/7037183515,5,,,,,0,,
67,06:20:27,06:20:27,node/7037183518,6,,,,,0,,
67,06:24:27,06:24:27,node/7037183536,7,,,,,0,,
67,06:25:54,06:25:54,node/7037183537,8,,,,,0,,
67,06:29:51,06:29:51,node/11043826063,9,,,,,0,,
67,06:32:41,06:32:41,node/11043826062,10,,,,,0,,
67,06:36:06,06:36:06,node/7037183546,11,,,,,0,,
67,06:40:19,06:40:19,node/11043826061,12,,,,,0,,
67,06:42:52,06:42:52,node/7074332294,13,,,,,0,,
67,06:47:00,06:47:00,node/7074332290,14,,,,,0,,
67,06:50:00,06:50:00,node/7022397416,15,,,,,1,,
68,06:00:00,06:00:00,node/11034647605,1,,,,,1,,
68,06:10:56,06:10:56,node/7105584912,2,,,,,0,,
68,06:19:17,06:19:17,node/7037142430,3,,,,,0,,
68,06:25:57,06:25:57,node/7041071483,4,,,,,0,,
68,06:37:08,06:37:08,node/7041071723,5,,,,,0,,
68,06:40:48,06:40:48,node/7062689852,6,,,,,0,,
68,06:50:00,06:50:00,node/7076294516,7,,,,,1,,
69,06:00:00,06:00:00,node/7076294510,1,,,,,1,,
69,06:09:15,06:09:15,node/7077424942,2,,,,,0,,
69,06:12:54,06:12:54,node/7105398618,3,,,,,0,,
69,06:23:04,06:23:04,node/7041071484,4,,,,,0,,
69,06:30:18,06:30:18,node/7037142431,5,,,,,0,,
69,06:38:35,06:38:35,node/7037142436,6,,,,,0,,
69,06:45:23,06:45:23,node/7037142439,7,,,,,0,,
69,06:50:00,06:50:00,node/7037142469,8,,,,,1,,
70,06:00:00,06:00:00,node/7074561394,1,,,,,1,,
70,06:05:50,06:05:50,node/7078164251,2,,,,,0,,
70,06:12:40,06:12:40,node/7074561392,3,,,,,0,,
70,06:22:30,06:22:30,node/6967234177,4,,,,,0,,
70,06:27:15,06:27:15,node/7074326525,5,,,,,0,,
70,06:32:48,06:32:48,node/7078164255,6,,,,,0,,
70,06:39:47,06:39:47,node/7047495429,7,,,,,0,,
70,06:50:00,06:50:00,node/7078164250,8,,,,,1,,
71,06:00:00,06:00:00,node/11033818195,1,,,,,1,,
71,06:10:17,06:10:17,node/5248250425,2,,,,,0,,
71,06:17:13,06:17:13,node/7074326526,3,,,,,0,,
71,06:23:10,06:23:10,node/7078164254,4,,,,,0,,
71,06:27:39,06:27:39,node/7041052928,5,,,,,0,,
71,06:44:01,06:44:01,node/7049122266,6,,,,,0,,
71,06:50:00,06:50:00,node/7049122265,7,,,,,1,,
72,06:00:00,06:00:00,node/7062689851,1,,,,,1,,
72,06:18:52,06:18:52,node/7041071462,2,,,,,0,,
72,06:20:32,06:20:32,node/7070861710,3,,,,,0,,
72,06:25:27,06:25:27,node/7074691520,4,,,,,0,,
72,06:29:41,06:29:41,node/7070861705,5,,,,,0,,
72,06:32:58,06:32:58,node/7070861703,6,,,,,0,,
72,06:40:41,06:40:41,node/7070861699,7,,,,,0,,
72,06:46:40,06:46:40,node/6967281153,8,,,,,0,,
72,06:50:00,06:50:00,node/7022397409,9,,,,,1,,
73,06:00:00,06:00:00,node/7022397410,1,,,,,1,,
73,06:03:17,06:03:17,node/7070861697,2,,,,,0,,
73,06:06:03,06:06:03,node/7070861701,3,,,,,0,,
73,06:10:54,06:10:54,node/7070861702,4,,,,,0,,
73,06:14:01,06:14:01,node/7070861706,5,,,,,0,,
73,06:19:11,06:19:11,node/7076294505,6,,,,,0,,
73,06:21:28,06:21:28,node/7074707883,7,,,,,0,,
73,06:34:00,06:34:00,node/4832025024,8,,,,,1,,
74,06:00:00,06:00:00,node/11411722076,1,,,,,1,,
74,06:08:54,06:08:54,node/7041052955,2,,,,,0,,
74,06:14:59,06:14:59,node/11035914869,3,,,,,0,,
74,06:20:11,06:20:11,node/7084932740,4,,,,,0,,
74,06:26:59,06:26:59,node/7041071395,5,,,,,0,,
74,06:31:29,06:31:29,node/7041071399,6,,,,,0,,
74,06:36:58,06:36:58,node/7075129253,7,,,,,0,,
74,06:40:09,06:40:09,node/7041071444,8,,,,,0,,
74,06:41:39,06:41:39,node/7041071441,9,,,,,0,,
74,06:43:55,06:43:55,node/7041071437,10,,,,,0,,
74,06:46:45,06:46:45,node/11035607131,11,,,,,0,,
74,06:48:58,06:48:58,node/7041071429,12,,,,,0,,
74,06:51:24,06:51:24,node/7041071423,13,,,,,0,,
74,06:54:44,06:54:44,node/7041071414,14,,,,,0,,
74,06:58:00,06:58:00,node/7041071411,15,,,,,0,,
74,07:03:34,07:03:34,node/6967281241,16,,,,,0,,
74,07:06:00,07:06:00,node/11400026861,17,,,,,1,,
75,06:00:00,06:00:00,node/11380367569,1,,,,,1,,
75,06:05:01,06:05:01,node/7041071406,2,,,,,0,,
75,06:07:48,06:07:48,node/847244423,3,,,,,0,,
75,06:10:34,06:10:34,node/7041071415,4,,,,,0,,
75,06:12:54,06:12:54,node/7074707880,5,,,,,0,,
75,06:15:42,06:15:42,node/7041071425,6,,,,,0,,
75,06:17:57,06:17:57,node/7041071431,7,,,,,0,,
75,06:20:31,06:20:31,node/10672961244,8,,,,,0,,
75,06:27:57,06:27:57,node/11405450808,9,,,,,0,,
75,06:32:24,06:32:24,node/7112215078,10,,,,,0,,
75,06:36:24,06:36:24,node/7078406239,11,,,,,0,,
75,06:46:50,06:46:50,node/7074504388,12,,,,,0,,
75,06:47:58,06:47:58,node/11034280234,13,,,,,0,,
75,06:51:28,06:51:28,node/7074353066,14,,,,,0,,
75,06:53:45,06:53:45,node/7078406237,15,,,,,0,,
75,06:56:59,06:56:59,node/11034280233,16,,,,,0,,
75,06:59:02,06:59:02,node/11411722070,17,,,,,0,,
75,07:01:38,07:01:38,node/11411722072,18,,,,,0,,
75,07:04:00,07:04:00,node/11411722075,19,,,,,1,,
76,06:00:00,06:00:00,node/11411760277,1,,,,,1,,
76,06:03:10,06:03:10,node/7062689857,2,,,,,0,,
76,06:09:52,06:09:52,node/7062689855,3,,,,,0,,
76,06:14:19,06:14:19,node/7062689854,4,,,,,0,,
76,06:16:40,06:16:40,node/11411760271,5,,,,,0,,
76,06:19:10,06:19:10,node/11401004975,6,,,,,0,,
76,06:23:05,06:23:05,node/7084722458,7,,,,,0,,
76,06:26:00,06:26:00,node/7041071579,8,,,,,1,,
77,06:00:00,06:00:00,node/11411760274,1,,,,,1,,
77,06:03:52,06:03:52,node/11400973368,2,,,,,0,,
77,06:05:15,06:05:15,node/7041071637,3,,,,,0,,
77,06:06:40,06:06:40,node/11411760272,4,,,,,0,,
77,06:07:42,06:07:42,node/7081034799,5,,,,,0,,
77,06:10:40,06:10:40,node/7041071721,6,,,,,0,,
77,06:14:24,06:14:24,node/7041071719,7,,,,,0,,
77,06:15:33,06:15:33,node/11411760275,8,,,,,0,,
77,06:18:00,06:18:00,node/11411760278,9,,,,,1,,
78,06:00:00,06:00:00,node/7084255334,1,,,,,1,,
78,06:01:45,06:01:45,node/11401004969,2,,,,,0,,
78,06:02:38,06:02:38,node/7041071647,3,,,,,0,,
78,06:04:40,06:04:40,node/7041071643,4,,,,,0,,
78,06:06:21,06:06:21,node/7041071641,5,,,,,0,,
78,06:09:00,06:09:00,node/11411869244,6,,,,,1,,
79,06:00:00,06:00:00,node/11411869243,1,,,,,1,,
79,06:02:37,06:02:37,node/7074275407,2,,,,,0,,
79,06:03:45,06:03:45,node/11399912955,3,,,,,0,,
79,06:03:59,06:03:59,node/7041071642,4,,,,,0,,
79,06:05:43,06:05:43,node/7074233342,5,,,,,0,,
79,06:07:04,06:07:04,node/7074233343,6,,,,,0,,
79,06:09:00,06:09:00,node/11401004973,7,,,,,1,,
80,06:00:00,06:00:00,node/11057053412,1,,,,,1,,
80,06:03:10,06:03:10,node/7105158908,2,,,,,0,,
80,06:05:30,06:05:30,node/7105158907,3,,,,,0,,
80,06:10:11,06:10:11,node/10823916391,4,,,,,0,,
80,06:14:43,06:14:43,node/7049921448,5,,,,,0,,
80,06:19:39,06:19:39,node/7049921447,6,,,,,0,,
80,06:28:39,06:28:39,node/7037183516,7,,,,,0,,
80,06:34:15,06:34:15,node/7105158906,8,,,,,0,,
80,06:38:55,06:38:55,node/7037183497,9,,,,,0,,
80,06:44:18,06:44:18,node/7098833729,10,,,,,0,,
80,06:48:12,06:48:12,node/7037183492,11,,,,,0,,
80,06:52:15,06:52:15,node/7098833728,12,,,,,0,,
80,07:02:00,07:02:00,node/7022361366,13,,,,,1,,
81,06:00:00,06:00:00,node/7049921445,1,,,,,1,,
81,06:05:58,06:05:58,node/7037142475,2,,,,,0,,
81,06:07:50,06:07:50,node/7037183494,3,,,,,0,,
81,06:10:01,06:10:01,node/7037183495,4,,,,,0,,
81,06:12:16,06:12:16,node/7037183496,5,,,,,0,,
81,06:16:10,06:16:10,node/7037183515,6,,,,,0,,
81,06:18:23,06:18:23,node/7037183518,7,,,,,0,,
81,06:20:44,06:20:44,node/7037183519,8,,,,,0,,
81,06:23:14,06:23:14,node/7070861714,9,,,,,0,,
81,06:25:54,06:25:54,node/7049921444,10,,,,,0,,
81,06:27:29,06:27:29,node/7037183552,11,,,,,0,,
81,06:28:57,06:28:57,node/7070861716,12,,,,,0,,
81,06:30:59,06:30:59,node/7037183559,13,,,,,0,,
81,06:32:13,06:32:13,node/7037183555,14,,,,,0,,
81,06:34:00,06:34:00,node/7022397418,15,,,,,1,,
82,06:00:00,06:00:00,node/11412470835,1,,,,,1,,
82,06:03:21,06:03:21,node/7105158908,2,,,,,0,,
82,06:05:31,06:05:31,node/7105158907,3,,,,,0,,
82,06:07:31,06:07:31,node/7037183557,4,,,,,0,,
82,06:09:55,06:09:55,node/10823916391,5,,,,,0,,
82,06:14:08,06:14:08,node/7049921448,6,,,,,0,,
82,06:18:44,06:18:44,node/7049921447,7,,,,,0,,
82,06:23:08,06:23:08,node/7037183520,8,,,,,0,,
82,06:27:09,06:27:09,node/7037183516,9,,,,,0,,
82,06:41:46,06:41:46,node/7098833729,10,,,,,0,,
82,06:48:34,06:48:34,node/11167384416,11,,,,,0,,
82,06:57:27,06:57:27,node/11402646169,12,,,,,0,,
82,07:05:33,07:05:33,node/7080440198,13,,,,,0,,
82,07:09:36,07:09:36,node/7080440197,14,,,,,0,,
82,07:13:44,07:13:44,node/7080440196,15,,,,,0,,
82,07:17:08,07:17:08,node/7080440195,16,,,,,0,,
82,07:20:03,07:20:03,node/7080440194,17,,,,,0,,
82,07:23:39,07:23:39,node/5736089088,18,,,,,0,,
82,07:29:00,07:29:00,node/7074707878,19,,,,,1,,
83,06:00:00,06:00:00,node/11401627124,1,,,,,1,,
83,06:06:20,06:06:20,node/11035607130,2,,,,,0,,
83,06:13:55,06:13:55,node/7067990019,3,,,,,0,,
83,06:16:51,06:16:51,node/7080440205,4,,,,,0,,
83,06:19:16,06:19:16,node/7080440204,5,,,,,0,,
83,06:21:19,06:21:19,node/7080440203,6,,,,,0,,
83,06:26:20,06:26:20,node/7037142474,7,,,,,0,,
83,06:29:37,06:29:37,node/7037142475,8,,,,,0,,
83,06:31:59,06:31:59,node/7037183494,9,,,,,0,,
83,06:34:46,06:34:46,node/7037183495,10,,,,,0,,
